iter	Logloss
318	0.001298446608
319	0.001294065867
320	0.001285165557
321	0.001277637501
322	0.001268950445
323	0.001266182377
324	0.001261598937
325	0.001257890907
326	0.001253663397
327	0.001249882906
328	0.001248291138
329	0.001239851859
330	0.00123628029
331	0.001233105271
332	0.001230878866
333	0.001228108832
334	0.00122383209
335	0.001221184848
336	0.001218699789
337	0.001216309148
338	0.00121390937
339	0.001207351506
340	0.001204501482
341	0.001201668302
342	0.001199397838
343	0.001193211468
344	0.001190349507
345	0.00118710175
346	0.00118359497
347	0.001180132496
348	0.001177190572
349	0.001173944122
350	0.001172160673
351	0.001161385744
352	0.001158375931
353	0.001155285966
354	0.001152036569
355	0.001149462943
356	0.0011462026
357	0.001142975174
358	0.001137508888
359	0.001132045345
360	0.001128959438
361	0.001122296688
362	0.001114307327
363	0.001109129679
364	0.00110607138
365	0.001101864119
366	0.001097344982
367	0.001095496438
368	0.00109257647
369	0.001090166535
370	0.001087095355
371	0.001085162119
372	0.001084155012
373	0.001080060411
374	0.001073628905
375	0.001071436816
376	0.001068621933
377	0.001067188195
378	0.001061267246
379	0.001060094369
380	0.001057305441
381	0.001052801812
382	0.001050497759
383	0.001044246373
384	0.001040763457
385	0.001034380592
386	0.001032688284
387	0.001030976568
388	0.001025807241
389	0.001024193848
390	0.001020990379
391	0.001014333824
392	0.001012674845
393	0.001006832642
394	0.001003729788
395	0.001001946193
396	0.0009970232795
397	0.0009954607355
398	0.0009935318144
399	0.0009878413029
400	0.0009851578055
401	0.0009804257277
402	0.000978551199
403	0.0009722846256
404	0.0009705136012
405	0.0009671864668
406	0.0009654944065
407	0.0009625800937
408	0.0009610707197
409	0.0009596496578
410	0.0009573899295
411	0.0009557376836
412	0.0009534873011
413	0.0009501859586
414	0.0009489913305
415	0.0009441014854
416	0.0009386162855
417	0.0009370807606
418	0.0009340645345
419	0.0009323092857
420	0.0009292708848
421	0.0009274336067
422	0.0009240111476
423	0.0009209891775
424	0.0009196051757
425	0.0009143100544
426	0.0009092958249
427	0.0009047154012
428	0.0009031160055
429	0.0008979837949
430	0.0008958610367
431	0.0008914924208
432	0.0008886263039
433	0.0008872968089
434	0.0008851986608
435	0.0008819380039
436	0.0008779786334
437	0.0008760253729
438	0.0008726285406
439	0.0008713171092
440	0.0008683226333
441	0.0008620872079
442	0.0008604036866
443	0.0008592549267
444	0.0008574307347
445	0.0008561092853
446	0.0008541340162
447	0.0008531400391
448	0.0008519779382
449	0.0008496618472
450	0.0008471838765
451	0.0008442002272
452	0.0008425891195
453	0.0008396565103
454	0.0008373637721
455	0.0008358877541
456	0.0008344714634
457	0.0008319052608
458	0.0008269942235
459	0.0008255626183
460	0.0008236338412
461	0.0008218800075
462	0.0008197531951
463	0.0008175128155
464	0.0008128692991
465	0.0008106747006
466	0.0008060705987
467	0.0008032037958
468	0.0008004128907
469	0.0007993210068
470	0.000795991986
471	0.0007948902719
472	0.0007942153303
473	0.0007908068693
474	0.0007897982583
475	0.0007853718082
476	0.000782690512
477	0.0007816681088
478	0.0007760543132
479	0.0007733672185
480	0.0007716549445
481	0.0007689196269
482	0.0007669644614
483	0.0007656234621
484	0.0007628862451
485	0.0007613621443
486	0.000757512538
487	0.0007561260553
488	0.0007524591291
489	0.0007491882917
490	0.0007460636906
491	0.0007451245789
492	0.0007414677178
493	0.0007405869663
494	0.0007396538313
495	0.0007378012484
496	0.000735834205
497	0.0007331885121
498	0.0007320829705
499	0.0007291641442
500	0.0007252372625
501	0.0007241352025
502	0.0007215364975
503	0.000718670994
504	0.0007159738972
505	0.0007148764141
506	0.0007139017082
507	0.0007100492523
508	0.0007061549602
509	0.0007028336295
510	0.0007004458952
511	0.0006977027435
512	0.0006939453638
513	0.0006902731901
514	0.0006876890174
515	0.0006856268056
516	0.0006846638661
517	0.0006835504677
518	0.0006810530743
519	0.0006802114216
520	0.0006793989424
521	0.0006782459447
522	0.0006757948675
523	0.0006717610227
524	0.0006685210788
525	0.0006655314818
526	0.0006644886995
527	0.0006620366751
528	0.0006607914116
529	0.0006598722356
530	0.0006572605634
531	0.0006564918969
532	0.0006555851985
533	0.0006539969265
534	0.0006525392555
535	0.000650057784
536	0.0006468727407
537	0.0006453862202
538	0.0006417358922
539	0.0006394615198
540	0.0006372218865
541	0.0006346067215
542	0.0006322922777
543	0.0006307557755
544	0.0006299018395
545	0.0006275939671
546	0.0006250660179
547	0.0006225322044
548	0.0006213287863
549	0.0006189808691
550	0.0006170101686
551	0.0006146701306
552	0.0006121933856
553	0.0006112342361
554	0.0006090464992
555	0.000606552566
556	0.0006052490999
557	0.0006026378157
558	0.0005978737506
559	0.0005953455939
560	0.0005944692225
561	0.0005908410227
562	0.0005895066436
563	0.0005888308727
564	0.0005882862779
565	0.0005872235881
566	0.0005864357473
567	0.0005836171603
568	0.0005810742692
569	0.0005804376574
570	0.0005777467033
571	0.0005753182238
572	0.0005745067411
573	0.0005708095225
574	0.0005679549155
575	0.0005655637723
576	0.0005625449134
577	0.0005606644565
578	0.0005595971468
579	0.0005569661436
580	0.0005549977901
581	0.0005529558047
582	0.0005523535724
583	0.0005518564972
584	0.0005495864107
585	0.0005468919341
586	0.0005443913984
587	0.000541101768
588	0.0005395657155
589	0.0005376519556
590	0.0005344546497
591	0.0005326255323
592	0.0005306031482
593	0.0005290362188
594	0.0005271827322
595	0.0005268077356
596	0.0005248565452
597	0.0005230246962
598	0.0005198825991
599	0.0005178661851
600	0.0005158936265
601	0.0005148421506
602	0.0005124933495
603	0.0005107734488
604	0.0005082851757
605	0.0005072172876
606	0.0005054182812
607	0.0005033206681
608	0.0005016980619
609	0.000500000606
610	0.0004982493915
611	0.000496323094
612	0.0004945117725
613	0.0004927925087
614	0.0004913398559
615	0.0004895214711
616	0.0004878136119
617	0.0004853917831
618	0.000483633303
619	0.0004818781516
620	0.0004808978764
621	0.0004790436922
622	0.000477911832
623	0.0004764228365
624	0.0004738753737
625	0.0004721648132
626	0.0004698498601
627	0.0004693703813
628	0.0004678405828
629	0.0004669815841
630	0.0004653357486
631	0.0004633429246
632	0.0004605777048
633	0.0004590259482
634	0.0004575225214
635	0.0004569809544
636	0.0004549998737
637	0.0004525083631
638	0.0004519685114
639	0.000450380094
640	0.0004489103819
641	0.0004483365008
642	0.0004473463779
643	0.0004460262632
644	0.0004451076128
645	0.0004446681524
646	0.0004432903156
647	0.0004415554336
648	0.0004410304486
649	0.0004396944322
650	0.0004388387237
651	0.0004381248273
652	0.0004357513554
653	0.0004326623983
654	0.0004319873099
655	0.0004305679482
656	0.0004287715017
657	0.0004271641864
658	0.0004262056918
659	0.0004248747512
660	0.0004244269237
661	0.0004218370702
662	0.0004206122709
663	0.0004181077677
664	0.0004166544258
665	0.0004158071656
666	0.0004148554174
667	0.0004141653381
668	0.0004129958371
669	0.0004122290017
670	0.0004099545468
671	0.0004085037717
672	0.0004069649596
673	0.0004045608441
674	0.000403469787
675	0.0004022307757
676	0.0004017934197
677	0.00040147712
678	0.0004007246543
679	0.0003996240255
680	0.0003984598004
681	0.0003974092608
682	0.0003963211327
683	0.0003951872978
684	0.0003947317202
685	0.0003933426066
686	0.0003922259054
687	0.0003910985128
688	0.0003906596075
689	0.0003895801987
690	0.0003892226184
691	0.0003877032691
692	0.0003866108205
693	0.0003850034374
694	0.0003846065713
695	0.0003841151267
696	0.0003833138483
697	0.0003824760488
698	0.0003814630633
699	0.000380675963
700	0.0003793020881
701	0.0003778643605
702	0.0003769013693
703	0.0003765909672
704	0.0003756068636
705	0.0003736593432
706	0.0003722404693
707	0.0003707567333
708	0.0003704137345
709	0.0003694698015
710	0.0003680615142
711	0.0003671449697
712	0.0003667537108
713	0.0003663136053
714	0.0003653665627
715	0.0003643374742
716	0.0003632800474
717	0.000361744291
718	0.0003611410548
719	0.0003607812539
720	0.0003590850256
721	0.0003579950118
722	0.0003571137241
723	0.000355818632
724	0.0003551592179
725	0.0003541948911
726	0.0003534070556
727	0.0003529855425
728	0.0003519827284
729	0.0003513391097
730	0.0003493479236
731	0.0003477033175
732	0.0003469846101
733	0.0003457121781
734	0.000344081648
735	0.0003432654913
736	0.0003424737768
737	0.0003421808579
738	0.0003413448236
739	0.0003409417392
740	0.0003400158813
741	0.0003382101067
742	0.0003375057355
743	0.0003366891456
744	0.0003353839119
745	0.0003348920374
746	0.0003341077462
747	0.0003334326119
748	0.000331837728
749	0.0003313244233
750	0.0003306327954
751	0.0003295455995
752	0.0003288072117
753	0.0003281184398
754	0.0003270935291
755	0.0003263700417
756	0.0003249022094
757	0.0003245879001
758	0.000323800499
759	0.0003228359435
760	0.000322096535
761	0.0003212287657
762	0.000320870932
763	0.0003202987654
764	0.0003200329722
765	0.0003193626932
766	0.0003183788026
767	0.0003160532505
768	0.0003149064413
769	0.0003145740075
770	0.0003129972753
771	0.0003115451114
772	0.0003107631836
773	0.0003099152049
774	0.0003092776859
775	0.0003085615095
776	0.0003082426524
777	0.0003079043248
778	0.000307309563
779	0.0003067092464
780	0.0003063600636
781	0.0003055922852
782	0.0003051576294
783	0.0003046448112
784	0.0003033153279
785	0.0003028724672
786	0.0003026382161
787	0.0003019822217
788	0.0003014082729
789	0.0003011494813
790	0.0002998742215
791	0.000298173355
792	0.0002974361109
793	0.0002964165313
794	0.000296119841
795	0.000295860745
796	0.0002955510077
797	0.0002953471696
798	0.0002950966568
799	0.0002948199973
800	0.000294280235
801	0.0002937011268
802	0.0002934033674
803	0.0002928492686
804	0.0002917483417
805	0.0002912915331
806	0.0002897998043
807	0.000289389787
808	0.0002889400584
809	0.0002873442184
810	0.0002868749946
811	0.0002865983048
812	0.0002860136743
813	0.0002854516106
814	0.0002843386895
815	0.0002838554273
816	0.00028318602
817	0.0002827313748
818	0.0002822202428
819	0.0002819177726
820	0.0002815120069
821	0.00028095535
822	0.0002804088097
823	0.0002795585956
824	0.0002793716609
825	0.0002782669307
826	0.0002768436049
827	0.0002765740099
828	0.0002759950137
829	0.000274593931
830	0.0002740864525
831	0.0002735553339
832	0.0002724608517
833	0.0002721131406
834	0.0002715997591
835	0.0002713180342
836	0.0002702702375
837	0.00026980495
838	0.0002689817063
839	0.000268628257
840	0.0002681465322
841	0.0002676150008
842	0.0002669390505
843	0.0002664594561
844	0.0002662263909
845	0.0002656587739
846	0.000265114049
847	0.0002647945276
848	0.0002643384497
849	0.0002638667124
850	0.0002630225223
851	0.0002626707285
852	0.0002613648303
853	0.0002608792811
854	0.0002603540876
855	0.000259954133
856	0.0002597194083
857	0.0002592846167
858	0.0002589893491
859	0.0002584890283
860	0.0002580246513
861	0.0002577960126
862	0.0002573549026
863	0.0002569470797
864	0.0002567170407
865	0.0002561374378
866	0.000255771814
867	0.000255352143
868	0.0002543341949
869	0.0002540452246
870	0.0002535712785
871	0.0002529645079
872	0.0002524979636
873	0.0002519492264
874	0.0002515293241
875	0.0002511806843
876	0.0002507482608
877	0.0002506271267
878	0.000250165918
879	0.000249751088
880	0.0002492998986
881	0.0002489300025
882	0.0002484773478
883	0.0002479285739
884	0.0002476283445
885	0.0002471880233
886	0.0002469829757
887	0.0002465714668
888	0.0002462690088
889	0.0002457946532
890	0.000245395505
891	0.0002449040567
892	0.0002445161102
893	0.0002438050838
894	0.00024326943
895	0.000242885861
896	0.0002425570736
897	0.0002421759665
898	0.0002417956233
899	0.0002414017952
900	0.0002409066628
901	0.0002405724467
902	0.0002398975486
903	0.000239169979
904	0.0002384524166
905	0.0002381290505
906	0.000237725904
907	0.0002372819048
908	0.0002369013379
909	0.0002364761471
910	0.0002357142232
911	0.0002352072206
912	0.0002348620209
913	0.0002337632876
914	0.0002335506726
915	0.0002332089935
916	0.0002328348699
917	0.0002323149258
918	0.0002317939399
919	0.0002314638192
920	0.0002310900783
921	0.0002306106214
922	0.0002302760096
923	0.0002296827493
924	0.0002293371061
925	0.0002291455616
926	0.000228847209
927	0.0002282421587
928	0.0002278080449
929	0.0002276272966
930	0.0002272296656
931	0.000226186421
932	0.0002251927173
933	0.0002247919769
934	0.0002244755235
935	0.0002241755955
936	0.0002237749943
937	0.0002235208101
938	0.000223205351
939	0.0002227498543
940	0.0002224623484
941	0.0002220875191
942	0.0002217661361
943	0.0002215569675
944	0.0002212749495
945	0.0002205544096
946	0.0002204103119
947	0.0002201977756
948	0.0002198159035
949	0.0002195534625
950	0.0002192560332
951	0.000219144255
952	0.0002187705299
953	0.0002184424025
954	0.0002177150417
955	0.0002167539969
956	0.0002164593922
957	0.0002163202818
958	0.0002160260375
959	0.0002156995377
960	0.0002153905326
961	0.0002147381696
962	0.0002145853423
963	0.0002143174186
964	0.0002133788956
965	0.0002124463318
966	0.0002121755304
967	0.0002113140566
968	0.000211045865
969	0.0002107610825
970	0.0002104569865
971	0.0002101068008
972	0.0002097648079
973	0.0002094420529
974	0.0002093124774
975	0.000209055164
976	0.000208651937
977	0.0002083833698
978	0.0002075021786
979	0.0002071659502
980	0.0002066358723
981	0.0002057762129
982	0.0002054949338
983	0.0002052247501
984	0.0002047156889
985	0.0002043145133
986	0.0002034964071
987	0.0002033670283
988	0.0002025224293
989	0.000202256149
990	0.0002020483387
991	0.0002017409366
992	0.0002013890475
993	0.0002011315191
994	0.0002003193488
995	0.0002000539822
996	0.0001995066637
997	0.0001992532388
998	0.0001991190122
999	0.0001983293059
